
   HANDE

 ================================================================
 Compiled on Mar 21 2016 at 19:13:39
 Compiled using cuc3.intel13.mpi.(optimised)
 VCS BASE repository version:
     d8211eb317e354755be157df381fd8ad291afaaf
 Hostname:
     hylleraas
 Working directory: 
     /home/fm813/projects/hande/documentation/manual/tutorials/calcs/canonical_estimates
 Started running on 21/03/2016 at 19:19:51
 Calculation UUID: 71e445ad-6deb-4f6d-9fd2-5b0240340c48.
 Preprocessor settings:
     DISABLE_HDF5 not defined.  HDF5 enabled.
     DISABLE_LANCZOS defined.  Lanczos disabled.
     DISABLE_UUID not defined.  UUID enabled.
     PARALLEL defined.  MPI parallelization enabled.
     DISABLE_SCALAPACK not defined.  ScaLAPACK enabled.
     SINGLE_PRECISION not defined.  Double precision used throughout.
     USE_POPCNT not defined.  Internal POPCNT procedure used.
     DET_SIZE = 32.
     POP_SIZE = 32.
 ================================================================

 Input options
 -------------

sys = ueg {
    nel = 7,
    ms = 7,
    dim = 3,
    cutoff = 10,
    rs = 1,
}

canonical_estimates {
    sys = sys,
    canonical_estimates = {
        beta = 1,
        nattempts = 10000,
        ncycles = 1000,
        fermi_temperature = true,
    },
}

 -------------

 Basis functions
 ---------------

 Spin given in units of 1/2.
 k-points given in terms of the reciprocal lattice vectors of the crystal cell.

 index   k-point            ms       <i|h|i>
          375      3.4254044003E+01     -8.0664723418E-01          2.8446581203E+01     -6.8862579719E-01      8.4170814379E-01      1.7470000000E-01
          376      3.4241310231E+01     -7.9755377940E-01          2.8355339672E+01     -6.7844517136E-01      8.3903189246E-01      1.7060000000E-01
          377      3.4193252037E+01     -8.0218996360E-01          2.8366994290E+01     -6.8351194068E-01      8.4037779881E-01      1.6710000000E-01
          378      3.4271917301E+01     -8.0021045961E-01          2.8390030029E+01     -6.8200649691E-01      8.3990102925E-01      1.6370000000E-01
          379      3.4570680645E+01     -7.9865873289E-01          2.8609665417E+01     -6.8042171758E-01      8.3946858366E-01      1.6820000000E-01
          380      3.4598652048E+01     -7.9454123762E-01          2.8619865735E+01     -6.7580338818E-01      8.3825518422E-01      1.6960000000E-01
          381      3.3940125277E+01     -8.0378388658E-01          2.8163607792E+01     -6.8536571682E-01      8.4085721939E-01      1.6560000000E-01
          382      3.4382797109E+01     -7.9608070013E-01          2.8461666384E+01     -6.7683309002E-01      8.3860463940E-01      1.6380000000E-01
          383      3.4141270768E+01     -8.0161729713E-01          2.8315514526E+01     -6.8303245378E-01      8.4023288918E-01      1.7020000000E-01
          384      3.3801993682E+01     -8.0542078924E-01          2.8059200962E+01     -6.8735667198E-01      8.4136204065E-01      1.6920000000E-01
          385      3.4168006818E+01     -8.0266754205E-01          2.8344377976E+01     -6.8401649919E-01      8.4051404172E-01      1.7370000000E-01
          386      3.4348081642E+01     -8.0096647931E-01          2.8467057716E+01     -6.8302878396E-01      8.4014905462E-01      1.6790000000E-01
          387      3.4567618810E+01     -7.9760418155E-01          2.8630307677E+01     -6.7855089985E-01      8.3905356831E-01      1.6720000000E-01
          388      3.4606817066E+01     -7.8993727099E-01          2.8591928522E+01     -6.7026468118E-01      8.3684231733E-01      1.6950000000E-01
          389      3.3837082681E+01     -8.1037949460E-01          2.8123119326E+01     -6.9301385586E-01      8.4283832565E-01      1.6800000000E-01
          390      3.4136663725E+01     -8.0060695385E-01          2.8292587732E+01     -6.8195441502E-01      8.3994522968E-01      1.7060000000E-01
          391      3.4226485813E+01     -8.0270419344E-01          2.8384224753E+01     -6.8420415581E-01      8.4054665627E-01      1.6510000000E-01
          392      3.3932556317E+01     -8.0270575779E-01          2.8134282181E+01     -6.8490866048E-01      8.4065184117E-01      1.6590000000E-01
          393      3.4348437234E+01     -8.0236802498E-01          2.8472523509E+01     -6.8451864905E-01      8.4055057025E-01      1.6620000000E-01
          394      3.4252261610E+01     -8.0268023059E-01          2.8394521593E+01     -6.8449651651E-01      8.4058710510E-01      1.7180000000E-01
          395      3.4369213421E+01     -8.0242969355E-01          2.8495657700E+01     -6.8415777772E-01      8.4050561087E-01      1.7040000000E-01
          396      3.3885891282E+01     -8.0768564927E-01          2.8149737313E+01     -6.8974689808E-01      8.4200796063E-01      1.6970000000E-01
          397      3.3777513530E+01     -8.0969870666E-01          2.8072621748E+01     -6.9204705797E-01      8.4260717942E-01      1.7250000000E-01
          398      3.4509945310E+01     -7.9830933443E-01          2.8583222938E+01     -6.7938905463E-01      8.3926957613E-01      1.5830000000E-01
          399      3.4094274223E+01     -8.0388203555E-01          2.8272440784E+01     -6.8584426633E-01      8.4094187081E-01      1.7410000000E-01
          400      3.4388948599E+01     -8.0005950451E-01          2.8499077591E+01     -6.8106620541E-01      8.3974103079E-01      1.6630000000E-01
          401      3.3881433033E+01     -8.0710197881E-01          2.8149169662E+01     -6.8900475071E-01      8.4182108175E-01      1.6710000000E-01
          402      3.4465455015E+01     -7.9389754661E-01          2.8505292138E+01     -6.7481918356E-01      8.3802581376E-01      1.7040000000E-01
          403      3.4044435306E+01     -8.0201488581E-01          2.8225228272E+01     -6.8359598038E-01      8.4036739916E-01      1.7530000000E-01
          404      3.4503580574E+01     -7.9709638173E-01          2.8578060848E+01     -6.7746047546E-01      8.3882735638E-01      1.6520000000E-01
          405      3.3997194263E+01     -8.0703861428E-01          2.8228133974E+01     -6.8920708224E-01      8.4184443754E-01      1.6440000000E-01
          406      3.4070573678E+01     -8.0208462915E-01          2.8248444856E+01     -6.8389643111E-01      8.4042231726E-01      1.6510000000E-01
          407      3.4616775063E+01     -7.9788729394E-01          2.8676646624E+01     -6.7886352844E-01      8.3913650814E-01      1.6430000000E-01
          408      3.4111352398E+01     -8.0941769735E-01          2.8338278681E+01     -6.9213326290E-01      8.4258461770E-01      1.6500000000E-01
          409      3.3851683775E+01     -8.0954042938E-01          2.8142242053E+01     -6.9163788284E-01      8.4252594529E-01      1.6350000000E-01
          410      3.4119618485E+01     -8.0344660019E-01          2.8302568514E+01     -6.8503179483E-01      8.4076423998E-01      1.7450000000E-01
          411      3.4832217787E+01     -7.9311645228E-01          2.8789387800E+01     -6.7426103622E-01      8.3784371714E-01      1.6680000000E-01
          412      3.4243204478E+01     -8.0151493041E-01          2.8394557069E+01     -6.8258999654E-01      8.4015561244E-01      1.7190000000E-01
          413      3.4538765229E+01     -7.9680621355E-01          2.8601282176E+01     -6.7815031751E-01      8.3889358940E-01      1.6520000000E-01
          414      3.4244703741E+01     -7.9584385368E-01          2.8342197577E+01     -6.7682590514E-01      8.3857134264E-01      1.6480000000E-01
          415      3.4333954840E+01     -7.9976462525E-01          2.8462887337E+01     -6.8079996075E-01      8.3966443862E-01      1.6390000000E-01
          416      3.4128355481E+01     -8.0891787991E-01          2.8343906619E+01     -6.9162100625E-01      8.4244473954E-01      1.6670000000E-01
          417      3.4494346653E+01     -8.0093785116E-01          2.8586533604E+01     -6.8235280139E-01      8.4004676489E-01      1.6850000000E-01
          418      3.4261772428E+01     -7.9680912579E-01          2.8329748578E+01     -6.7849780065E-01      8.3894553963E-01      1.6370000000E-01
          419      3.4431218044E+01     -8.0264080646E-01          2.8543604952E+01     -6.8516774237E-01      8.4068151472E-01      1.7110000000E-01
          420      3.4102363878E+01     -8.0528153418E-01          2.8316596260E+01     -6.8717613144E-01      8.4131725068E-01      1.6480000000E-01
          421      3.4207240722E+01     -7.9865684521E-01          2.8325091498E+01     -6.8051734078E-01      8.3948084124E-01      1.6830000000E-01
          422      3.4376917048E+01     -7.9715987877E-01          2.8463057531E+01     -6.7828314597E-01      8.3895854052E-01      1.6320000000E-01
          423      3.4156581518E+01     -7.9764400087E-01          2.8272937950E+01     -6.7902463209E-01      8.3912990667E-01      1.7140000000E-01
          424      3.4106532616E+01     -8.0449924899E-01          2.8300927268E+01     -6.8659091063E-01      8.4113231128E-01      1.7450000000E-01
          425      3.4405523939E+01     -8.0248660374E-01          2.8519372146E+01     -6.8456278743E-01      8.4057401803E-01      1.6660000000E-01
          426      3.4036673515E+01     -8.0670704242E-01          2.8252458366E+01     -6.8938694093E-01      8.4182929640E-01      1.6610000000E-01
          427      3.3640917930E+01     -8.1026544604E-01          2.7975312533E+01     -6.9262762866E-01      8.4276559697E-01      1.7080000000E-01
          428      3.4007965765E+01     -8.0465407745E-01          2.8221952404E+01     -6.8657856051E-01      8.4114944473E-01      1.6740000000E-01
          429      3.4044421736E+01     -8.0825258165E-01          2.8280690076E+01     -6.9066049977E-01      8.4221623849E-01      1.6580000000E-01
          430      3.4067573474E+01     -8.1003759089E-01          2.8322567504E+01     -6.9233993596E-01      8.4269510034E-01      1.6860000000E-01
          431      3.4563897125E+01     -7.9230784747E-01          2.8568327920E+01     -6.7313149651E-01      8.3757270827E-01      1.6520000000E-01
          432      3.4460099238E+01     -7.9902991891E-01          2.8553803901E+01     -6.8018612607E-01      8.3947918999E-01      1.6730000000E-01
          433      3.4524579377E+01     -8.0181783475E-01          2.8593945493E+01     -6.8420457710E-01      8.4043447675E-01      1.7190000000E-01
          434      3.4220286929E+01     -8.0419636759E-01          2.8373598318E+01     -6.8653996805E-01      8.4108541488E-01      1.6880000000E-01
          435      3.4414518291E+01     -7.9407643548E-01          2.8481613038E+01     -6.7442202570E-01      8.3798950708E-01      1.6760000000E-01
          436      3.4249810731E+01     -7.9920970552E-01          2.8363400542E+01     -6.8062621104E-01      8.3956788541E-01      1.6940000000E-01
          437      3.3746376434E+01     -8.1098946398E-01          2.8057783396E+01     -6.9394509671E-01      8.4305456556E-01      1.7050000000E-01
          438      3.4022181132E+01     -8.0836323411E-01          2.8260304125E+01     -6.9079597317E-01      8.4225081694E-01      1.6060000000E-01
          439      3.4273098695E+01     -8.0130433739E-01          2.8411050295E+01     -6.8274306830E-01      8.4015109760E-01      1.5940000000E-01
          440      3.4098251234E+01     -8.0360269491E-01          2.8288748518E+01     -6.8523876758E-01      8.4081572518E-01      1.7590000000E-01
          441      3.4644701056E+01     -7.9748741539E-01          2.8669900749E+01     -6.7901161311E-01      8.3910826367E-01      1.6980000000E-01
          442      3.4112835850E+01     -8.0455533019E-01          2.8319104164E+01     -6.8610891979E-01      8.4106535317E-01      1.6750000000E-01
          443      3.4469109759E+01     -7.9899228111E-01          2.8565422935E+01     -6.7985993545E-01      8.3942729307E-01      1.7040000000E-01
          444      3.4165406671E+01     -7.9877143627E-01          2.8293151482E+01     -6.8033142672E-01      8.3946830172E-01      1.6850000000E-01
          445      3.4049473362E+01     -8.0687401154E-01          2.8291162814E+01     -6.8836844793E-01      8.4169878291E-01      1.6430000000E-01
          446      3.4086791747E+01     -8.0538813017E-01          2.8288834117E+01     -6.8741433563E-01      8.4136815106E-01      1.7250000000E-01
          447      3.4673808313E+01     -7.9565615870E-01          2.8692903075E+01     -6.7671907866E-01      8.3853187540E-01      1.6300000000E-01
          448      3.3977547408E+01     -8.0879957542E-01          2.8223354428E+01     -6.9116202027E-01      8.4236182624E-01      1.6700000000E-01
          449      3.4398058155E+01     -7.9900721505E-01          2.8501675445E+01     -6.8012821677E-01      8.3946929047E-01      1.6730000000E-01
          450      3.4268401939E+01     -8.0604424244E-01          2.8451266793E+01     -6.8771438727E-01      8.4149581505E-01      1.6720000000E-01
          451      3.4131482285E+01     -8.0314425836E-01          2.8309513908E+01     -6.8496452410E-01      8.4071589103E-01      1.6500000000E-01
          452      3.4225428659E+01     -8.0031052449E-01          2.8360086361E+01     -6.8187286144E-01      8.3989408959E-01      1.7020000000E-01
          453      3.4171662262E+01     -8.0392524619E-01          2.8355169312E+01     -6.8569031211E-01      8.4092446846E-01      1.6870000000E-01
          454      3.4274447659E+01     -7.9561856907E-01          2.8374548604E+01     -6.7608632384E-01      8.3843396580E-01      1.7310000000E-01
          455      3.4314228614E+01     -8.0367760095E-01          2.8470693363E+01     -6.8533088590E-01      8.4083909068E-01      1.6080000000E-01
          456      3.4833710050E+01     -7.9342727137E-01          2.8786229896E+01     -6.7448751729E-01      8.3791809875E-01      1.6780000000E-01
          457      3.4113826873E+01     -8.0413866357E-01          2.8297283707E+01     -6.8620777206E-01      8.4102863636E-01      1.6570000000E-01
          458      3.4551778169E+01     -7.9597911702E-01          2.8590966920E+01     -6.7712415182E-01      8.3863486277E-01      1.6530000000E-01
          459      3.4231129748E+01     -7.9716051806E-01          2.8349284410E+01     -6.7793024649E-01      8.3890622011E-01      1.6700000000E-01
          460      3.4112502096E+01     -7.9799009861E-01          2.8247111062E+01     -6.7921669041E-01      8.3920280928E-01      1.6710000000E-01
          461      3.4028483976E+01     -8.0437016463E-01          2.8227606730E+01     -6.8676724856E-01      8.4114087791E-01      1.7440000000E-01
          462      3.4387085096E+01     -8.0177586357E-01          2.8499056005E+01     -6.8379003359E-01      8.4036738981E-01      1.6090000000E-01
          463      3.4359155636E+01     -7.9990951041E-01          2.8466510261E+01     -6.8164155162E-01      8.3980803636E-01      1.6410000000E-01
          464      3.3590963822E+01     -8.1723159731E-01          2.7992564578E+01     -7.0060183459E-01      8.4484157995E-01      1.6810000000E-01
          465      3.3962936137E+01     -8.0285861254E-01          2.8196358701E+01     -6.8385695977E-01      8.4051307459E-01      1.6610000000E-01
          466      3.4376121672E+01     -7.9762715996E-01          2.8466323602E+01     -6.7864505749E-01      8.3907052588E-01      1.6760000000E-01
          467      3.4563156208E+01     -7.9280520897E-01          2.8550507524E+01     -6.7420803809E-01      8.3779612330E-01      1.6960000000E-01
          468      3.4400719530E+01     -8.0065778373E-01          2.8485367826E+01     -6.8266070704E-01      8.4005619498E-01      1.6500000000E-01
          469      3.4542734314E+01     -7.9992369649E-01          2.8595154211E+01     -6.8201170565E-01      8.3986634954E-01      1.6330000000E-01
          470      3.4397034404E+01     -8.0221023698E-01          2.8524383185E+01     -6.8397595924E-01      8.4044914591E-01      1.6920000000E-01
          471      3.3916473113E+01     -8.0405811769E-01          2.8145887691E+01     -6.8568169972E-01      8.4093947048E-01      1.6970000000E-01
          472      3.4342932870E+01     -8.0345992047E-01          2.8480741117E+01     -6.8498386758E-01      8.4076011299E-01      1.7400000000E-01
          473      3.4308245129E+01     -8.0615645362E-01          2.8483009081E+01     -6.8841985145E-01      8.4161417898E-01      1.6130000000E-01
          474      3.4252261610E+01     -7.9896479224E-01          2.8356469554E+01     -6.8085516797E-01      8.3956984172E-01      1.6620000000E-01
          475      3.4061389085E+01     -8.1067890950E-01          2.8314705615E+01     -6.9310768076E-01      8.4288994105E-01      1.6640000000E-01
          476      3.4147830100E+01     -8.0143976823E-01          2.8313573175E+01     -6.8271757128E-01      8.4016422688E-01      1.6300000000E-01
          477      3.4252877602E+01     -7.9956206795E-01          2.8366242664E+01     -6.8119558799E-01      8.3969825089E-01      1.6850000000E-01
          478      3.3900045251E+01     -8.0481853290E-01          2.8145351067E+01     -6.8644943564E-01      8.4115155633E-01      1.6650000000E-01
          479      3.4188941857E+01     -8.0499081786E-01          2.8366856977E+01     -6.8711406046E-01      8.4127178759E-01      1.6720000000E-01
          480      3.4178593104E+01     -8.0054177353E-01          2.8317704435E+01     -6.8220246744E-01      8.3997294751E-01      1.7330000000E-01
          481      3.4314538449E+01     -7.9685785752E-01          2.8404480910E+01     -6.7802838583E-01      8.3888142523E-01      1.6000000000E-01
          482      3.3978985624E+01     -8.0125791179E-01          2.8179290731E+01     -6.8255019355E-01      8.4011492973E-01      1.6560000000E-01
          483      3.4584285104E+01     -7.9911446028E-01          2.8635799409E+01     -6.8088636644E-01      8.3959461283E-01      1.7350000000E-01
          484      3.4428893655E+01     -7.9597933770E-01          2.8484254685E+01     -6.7738915011E-01      8.3867371738E-01      1.6630000000E-01
          485      3.4103469161E+01     -8.0536324436E-01          2.8305783880E+01     -6.8698024933E-01      8.4129920633E-01      1.7300000000E-01
          486      3.4110199769E+01     -8.0260435302E-01          2.8297453318E+01     -6.8397380725E-01      8.4049952776E-01      1.6220000000E-01
          487      3.4370709716E+01     -7.9951815826E-01          2.8467059557E+01     -6.8077896704E-01      8.3963147976E-01      1.7000000000E-01
          488      3.4591895749E+01     -7.9748725708E-01          2.8636692806E+01     -6.7877144855E-01      8.3907211974E-01      1.6350000000E-01
          489      3.4349549806E+01     -7.9734875859E-01          2.8432518229E+01     -6.7851959068E-01      8.3901800757E-01      1.6750000000E-01
          490      3.3989784937E+01     -8.0910710581E-01          2.8238991775E+01     -6.9166890658E-01      8.4247540209E-01      1.6490000000E-01
          491      3.4087655960E+01     -8.0802919256E-01          2.8304696511E+01     -6.9066443924E-01      8.4218852513E-01      1.6710000000E-01
          492      3.4008406516E+01     -8.0789356813E-01          2.8238727271E+01     -6.9042733539E-01      8.4213449770E-01      1.6600000000E-01
          493      3.4283300704E+01     -8.0084176491E-01          2.8408014407E+01     -6.8266629748E-01      8.4008009995E-01      1.6720000000E-01
          494      3.4522840291E+01     -7.9479656024E-01          2.8555069348E+01     -6.7570777829E-01      8.3827400667E-01      1.6610000000E-01
          495      3.4036907256E+01     -8.0129671968E-01          2.8229485749E+01     -6.8229284011E-01      8.4008189147E-01      1.7110000000E-01
          496      3.4371431052E+01     -7.9133115175E-01          2.8420135373E+01     -6.7170169888E-01      8.3723369736E-01      1.6810000000E-01
          497      3.4501974331E+01     -7.9899596019E-01          2.8570030037E+01     -6.8063522324E-01      8.3954206712E-01      1.6460000000E-01
          498      3.4086517745E+01     -8.0526532844E-01          2.8288632154E+01     -6.8729548744E-01      8.4133245432E-01      1.6470000000E-01
          499      3.4268981951E+01     -8.0398314792E-01          2.8411535998E+01     -6.8639257359E-01      8.4103503329E-01      1.6140000000E-01
          500      3.4221493661E+01     -8.0387975217E-01          2.8402940493E+01     -6.8541234746E-01      8.4087502969E-01      1.6530000000E-01
          501      3.4303817341E+01     -7.9613358576E-01          2.8385769780E+01     -6.7745285593E-01      8.3870267065E-01      1.6710000000E-01
          502      3.4090661196E+01     -8.0724358115E-01          2.8298023759E+01     -6.9002045908E-01      8.4199161552E-01      1.6250000000E-01
          503      3.4184462200E+01     -8.0577539672E-01          2.8381946088E+01     -6.8754586128E-01      8.4143622856E-01      1.6840000000E-01
          504      3.4556218522E+01     -7.9666028265E-01          2.8596691710E+01     -6.7786859755E-01      8.3883191523E-01      1.6630000000E-01
          505      3.4330585620E+01     -8.0528383966E-01          2.8462668484E+01     -6.8815661113E-01      8.4146447552E-01      1.6830000000E-01
          506      3.4117040487E+01     -8.0041007088E-01          2.8277433167E+01     -6.8199503766E-01      8.3992517850E-01      1.6580000000E-01
          507      3.3860093194E+01     -8.1018690115E-01          2.8139190105E+01     -6.9277410832E-01      8.4277735422E-01      1.6780000000E-01
          508      3.4295332480E+01     -7.9984463377E-01          2.8436009520E+01     -6.8079958021E-01      8.3967443743E-01      1.7110000000E-01
          509      3.4350157488E+01     -7.9974949751E-01          2.8479876561E+01     -6.8079488098E-01      8.3966190376E-01      1.6540000000E-01
          510      3.4332775864E+01     -8.0165714197E-01          2.8441808736E+01     -6.8397143043E-01      8.4037767529E-01      1.6630000000E-01
          511      3.4112943869E+01     -8.0389097747E-01          2.8293285873E+01     -6.8583371341E-01      8.4094118951E-01      1.7210000000E-01
          512      3.4236217240E+01     -8.0545552801E-01          2.8428210638E+01     -6.8716028845E-01      8.4133757411E-01      1.6820000000E-01
          513      3.4354971824E+01     -7.9933689093E-01          2.8463756308E+01     -6.8064837015E-01      8.3958716093E-01      1.6270000000E-01
          514      3.4303061448E+01     -8.0121942916E-01          2.8417128414E+01     -6.8287236981E-01      8.4015942644E-01      1.6550000000E-01
          515      3.4250989615E+01     -8.0158589477E-01          2.8398206547E+01     -6.8339083392E-01      8.4028241145E-01      1.6320000000E-01
          516      3.4498175283E+01     -7.9589156025E-01          2.8548391731E+01     -6.7718787659E-01      8.3863279871E-01      1.6250000000E-01
          517      3.4623129098E+01     -7.9920646143E-01          2.8670380416E+01     -6.8108280800E-01      8.3963549913E-01      1.7240000000E-01
          518      3.3820203441E+01     -8.0898962446E-01          2.8115141318E+01     -6.9135135436E-01      8.4241151199E-01      1.6480000000E-01
          519      3.4581098018E+01     -7.9824387247E-01          2.8646552750E+01     -6.7922885020E-01      8.3923719192E-01      1.6950000000E-01
          520      3.4225358816E+01     -8.0351102221E-01          2.8389830076E+01     -6.8556115014E-01      8.4085130205E-01      1.6590000000E-01
          521      3.4239447445E+01     -8.0062016052E-01          2.8391183761E+01     -6.8186350408E-01      8.3993162320E-01      1.6200000000E-01
          522      3.4293430193E+01     -8.0179945255E-01          2.8446647945E+01     -6.8322990068E-01      8.4028731585E-01      1.6640000000E-01
          523      3.4291522028E+01     -7.9489901100E-01          2.8377443934E+01     -6.7578374790E-01      8.3829658802E-01      1.6920000000E-01
          524      3.3930609281E+01     -8.0488111569E-01          2.8157385552E+01     -6.8678047575E-01      8.4120778763E-01      1.6780000000E-01
          525      3.4327068624E+01     -8.0372381198E-01          2.8472231588E+01     -6.8554006472E-01      8.4087604252E-01      1.7760000000E-01
          526      3.4119222880E+01     -8.0734722156E-01          2.8342162477E+01     -6.8972715437E-01      8.4196109963E-01      1.6930000000E-01
          527      3.4238127336E+01     -8.0785360174E-01          2.8438908428E+01     -6.9043004285E-01      8.4212989732E-01      1.6890000000E-01
          528      3.4352088849E+01     -8.0306033148E-01          2.8490956593E+01     -6.8462470197E-01      8.4065600490E-01      1.6220000000E-01
          529      3.4373455459E+01     -7.9593001570E-01          2.8433811588E+01     -6.7732254997E-01      8.3865785758E-01      1.7300000000E-01
          530      3.4067976881E+01     -8.0102705686E-01          2.8255380220E+01     -6.8221618527E-01      8.4003649243E-01      1.6390000000E-01
          531      3.3982110937E+01     -8.1009720725E-01          2.8250045362E+01     -6.9236431585E-01      8.4270584008E-01      1.6790000000E-01
          532      3.4103983421E+01     -8.0203052298E-01          2.8269697989E+01     -6.8394830159E-01      8.4042257723E-01      1.7150000000E-01
          533      3.4749157901E+01     -7.9007481913E-01          2.8700639145E+01     -6.7061161142E-01      8.3691157289E-01      1.6690000000E-01
          534      3.3944744396E+01     -8.0680111541E-01          2.8167235824E+01     -6.8937905995E-01      8.4184067414E-01      1.6910000000E-01
          535      3.3998759396E+01     -8.0508761241E-01          2.8227518169E+01     -6.8682579522E-01      8.4123962847E-01      1.6910000000E-01
          536      3.4112892840E+01     -8.0711547944E-01          2.8335165076E+01     -6.8946492458E-01      8.4189229276E-01      1.6310000000E-01
          537      3.4472660587E+01     -7.9844802006E-01          2.8548109095E+01     -6.7978894846E-01      8.3934560566E-01      1.6530000000E-01
          538      3.3953639576E+01     -8.0718205798E-01          2.8198242510E+01     -6.8915214107E-01      8.4185419961E-01      1.6510000000E-01
          539      3.3976057140E+01     -8.0408657948E-01          2.8185778994E+01     -6.8575810896E-01      8.4095497467E-01      1.7850000000E-01
          540      3.4311107839E+01     -8.0077030537E-01          2.8435276848E+01     -6.8245767694E-01      8.4004062358E-01      1.6580000000E-01
          541      3.4515513484E+01     -7.9008782791E-01          2.8493972480E+01     -6.7106738377E-01      8.3698100373E-01      1.7230000000E-01
          542      3.4427992033E+01     -7.9830539965E-01          2.8506260761E+01     -6.7977224367E-01      8.3932616221E-01      1.6420000000E-01
          543      3.4121099372E+01     -8.0596697533E-01          2.8309511161E+01     -6.8826012489E-01      8.4156683619E-01      1.6460000000E-01
          544      3.4050959071E+01     -8.0538618158E-01          2.8266135490E+01     -6.8732970106E-01      8.4135440320E-01      1.7170000000E-01
          545      3.4499565960E+01     -7.9838150932E-01          2.8582683664E+01     -6.7955404153E-01      8.3930233759E-01      1.7040000000E-01
          546      3.3894263013E+01     -8.0786200325E-01          2.8157073992E+01     -6.8998130864E-01      8.4206609764E-01      1.6700000000E-01
          547      3.4354594444E+01     -7.9778774583E-01          2.8449020229E+01     -6.7894569352E-01      8.3913707381E-01      1.7040000000E-01
          548      3.3898838687E+01     -8.0459241085E-01          2.8122049175E+01     -6.8669955500E-01      8.4115829576E-01      1.6740000000E-01
          549      3.4319440707E+01     -8.0155943696E-01          2.8422539113E+01     -6.8408769277E-01      8.4038337799E-01      1.7150000000E-01
          550      3.4760273244E+01     -7.9198508232E-01          2.8718196875E+01     -6.7276098997E-01      8.3747474350E-01      1.6570000000E-01
          551      3.4229988062E+01     -8.0110394465E-01          2.8364104475E+01     -6.8302817683E-01      8.4016709226E-01      1.6310000000E-01
          552      3.4151854836E+01     -8.0154007989E-01          2.8290337298E+01     -6.8408748762E-01      8.4038071832E-01      1.6850000000E-01
          553      3.4378472990E+01     -7.9707664537E-01          2.8440974766E+01     -6.7920750729E-01      8.3908529729E-01      1.6530000000E-01
          554      3.4370224354E+01     -8.0123069271E-01          2.8480835799E+01     -6.8319678613E-01      8.4020883097E-01      1.6630000000E-01
          555      3.4152578794E+01     -8.0361340163E-01          2.8352786565E+01     -6.8493048612E-01      8.4077083223E-01      1.6660000000E-01
          556      3.4497681680E+01     -8.0409334840E-01          2.8614391025E+01     -6.8592164274E-01      8.4098000401E-01      1.7340000000E-01
          557      3.4375043183E+01     -7.9941095337E-01          2.8484913045E+01     -6.8057191470E-01      8.3958651342E-01      1.6400000000E-01
          558      3.4265935167E+01     -7.9926558872E-01          2.8387296992E+01     -6.8063873471E-01      8.3957547606E-01      1.6700000000E-01
          559      3.4147300645E+01     -8.0748702997E-01          2.8383447115E+01     -6.8901866858E-01      8.4187353171E-01      1.6910000000E-01
          560      3.4443976586E+01     -7.9820846815E-01          2.8521770076E+01     -6.7987588119E-01      8.3932754229E-01      1.7000000000E-01
          561      3.4084259542E+01     -8.0691853741E-01          2.8322039346E+01     -6.8844510199E-01      8.4171541096E-01      1.6990000000E-01
          562      3.3927675983E+01     -8.1236611921E-01          2.8235649585E+01     -6.9504464964E-01      8.4339214223E-01      1.7140000000E-01
          563      3.4649639992E+01     -7.9372737004E-01          2.8661304418E+01     -6.7446673722E-01      8.3795186897E-01      1.6560000000E-01
          564      3.3938291779E+01     -8.0644555158E-01          2.8206311260E+01     -6.8832297261E-01      8.4163633958E-01      1.6860000000E-01
          565      3.4185130688E+01     -8.0399454576E-01          2.8370036039E+01     -6.8555114702E-01      8.4091195750E-01      1.6080000000E-01
          566      3.3980910786E+01     -8.0679624500E-01          2.8209841014E+01     -6.8909006258E-01      8.4179678015E-01      1.7060000000E-01
          567      3.3968389270E+01     -8.0482746524E-01          2.8209660489E+01     -6.8612538898E-01      8.4110331892E-01      1.6600000000E-01
          568      3.3984892433E+01     -8.0607465984E-01          2.8233669399E+01     -6.8772039167E-01      8.4149978237E-01      1.6460000000E-01
          569      3.4083863077E+01     -7.9942419883E-01          2.8261346154E+01     -6.8013210430E-01      8.3952070056E-01      1.6950000000E-01
          570      3.4323216266E+01     -8.0345236211E-01          2.8457361060E+01     -6.8539368628E-01      8.4081933757E-01      1.6530000000E-01
          571      3.4441757293E+01     -7.9798970958E-01          2.8532007857E+01     -6.7928073830E-01      8.3921094578E-01      1.6980000000E-01
          572      3.4325787984E+01     -7.9772385633E-01          2.8414609318E+01     -6.7934236036E-01      8.3918785815E-01      1.6940000000E-01
          573      3.4723038196E+01     -7.9209822221E-01          2.8702870816E+01     -6.7274304127E-01      8.3748757737E-01      1.6690000000E-01
          574      3.4334468642E+01     -7.9940905257E-01          2.8429032009E+01     -6.8160841034E-01      8.3973894628E-01      1.5530000000E-01
          575      3.4334111170E+01     -8.0005034272E-01          2.8440627115E+01     -6.8217786147E-01      8.3990695971E-01      1.7500000000E-01
          576      3.3921610128E+01     -8.0681088349E-01          2.8176995454E+01     -6.8857872150E-01      8.4172195308E-01      1.6700000000E-01
          577      3.4609036544E+01     -7.9371121515E-01          2.8595737420E+01     -6.7544633523E-01      8.3809627355E-01      1.6670000000E-01
          578      3.4186863806E+01     -8.0662313437E-01          2.8362545297E+01     -6.8960557679E-01      8.4185072582E-01      1.6030000000E-01
          579      3.4515478843E+01     -7.9998352766E-01          2.8597056983E+01     -6.8201565352E-01      8.3987346126E-01      1.7390000000E-01
